iter	PRAUC	Logloss
884	0.9898766632	0.1670919862
885	0.9898896835	0.1669648855
886	0.9899142258	0.1668006021
887	0.9899394766	0.1666156343
888	0.9899562891	0.1665021615
889	0.9899854749	0.1663128503
890	0.9899864047	0.1663081054
891	0.9899831817	0.166146084
892	0.9900129996	0.1659805758
893	0.9900299028	0.1658470613
894	0.990032054	0.1658331081
895	0.9900507377	0.1656969837
896	0.9900582885	0.1656060235
897	0.9900831175	0.1654635567
898	0.9901057357	0.1653300945
899	0.990122127	0.165184281
900	0.9901236596	0.1650515791
901	0.9901313141	0.1649734462
902	0.9901359425	0.1648270391
903	0.990157345	0.1646365884
904	0.9901588423	0.1646297131
905	0.9901707639	0.1644809674
906	0.9901553469	0.1643719733
907	0.990205729	0.1641351588
908	0.9902319255	0.1639618405
909	0.990253495	0.1638495391
910	0.9903111075	0.1635158134
911	0.9903323416	0.1633370111
912	0.9903554589	0.1631989404
913	0.9903745982	0.1630476897
914	0.9903998409	0.1628873878
915	0.9904284358	0.1626680698
916	0.9904623695	0.1625183574
917	0.990484473	0.1623485807
918	0.9904925697	0.1622607033
919	0.9905125192	0.1621171625
920	0.9905453936	0.1619663976
921	0.9905728309	0.1616959254
922	0.9905989625	0.1615190162
923	0.990601136	0.161499521
924	0.9906194415	0.161364626
925	0.9906328884	0.1612187948
926	0.9906379743	0.1611987112
927	0.9906602552	0.1610389905
928	0.990701385	0.1608001947
929	0.9907023887	0.1607923672
930	0.9907514654	0.1604862089
931	0.9907744422	0.1603220059
932	0.9907952151	0.160185168
933	0.9908256328	0.1599612137
934	0.9908376087	0.1598596412
935	0.9908499043	0.1597432958
936	0.9908852446	0.1595671549
937	0.9909019498	0.1594704394
938	0.9909236952	0.1593543595
939	0.9909503363	0.159144329
940	0.9909652291	0.1590092724
941	0.9909867146	0.1588942232
942	0.9910033436	0.1587184851
943	0.991051416	0.158473441
944	0.9910523134	0.1584679781
945	0.9910733013	0.1583296648
946	0.9911057704	0.1582521575
947	0.9911145132	0.1581805916
948	0.9911225763	0.1581066431
949	0.9911316281	0.15797299
950	0.991162112	0.1578327622
951	0.991202687	0.1575515071
952	0.9912157408	0.1574456209
953	0.9912327921	0.1572524331
954	0.9912618003	0.1570546155
955	0.9912634099	0.1570419065
956	0.9912790336	0.1569277468
957	0.9912891813	0.156786292
958	0.9913070424	0.1566188069
959	0.9913370076	0.1564155829
960	0.9913632681	0.1562849353
961	0.9913703307	0.1562116488
962	0.9913709399	0.1562000061
963	0.9913845477	0.1560695132
964	0.9914066301	0.1559746552
965	0.9914345091	0.1557638556
966	0.9914558048	0.1556393932
967	0.9914854431	0.1554851771
968	0.9915180847	0.155242686
969	0.9915430507	0.1551162978
970	0.9915848371	0.1548471261
971	0.9916059124	0.1546881218
972	0.9916212321	0.1545995457
973	0.9916284468	0.1545702404
974	0.9916623898	0.1543456226
975	0.9916846434	0.1541829483
976	0.9916980921	0.1540662332
977	0.991721688	0.1538948022
978	0.991740071	0.1537414473
979	0.9917660592	0.1535803519
980	0.9917733351	0.1535040904
981	0.9918101044	0.1533482204
982	0.9918394521	0.1531639097
983	0.9918737882	0.1530164323
984	0.9918827677	0.1529293803
985	0.9919033663	0.1528033516
986	0.9919197742	0.1526787087
987	0.9919262279	0.1525875956
988	0.9919574225	0.1523892885
989	0.9919735837	0.1522438088
990	0.9919742591	0.1522333575
991	0.9919725399	0.1521465955
992	0.9920061182	0.15202342
993	0.9920172729	0.1519108951
994	0.992039002	0.1517921868
995	0.9920468177	0.1517359716
996	0.9920524536	0.1516258728
997	0.9920671757	0.1514946762
998	0.9920784027	0.1513300845
999	0.9920994263	0.1512125275
1000	0.992124725	0.1510499552
1001	0.9921379432	0.1509139814
1002	0.992155363	0.1507707753
1003	0.9921903272	0.1505753085
1004	0.9922033848	0.1504664131
1005	0.992237132	0.1503366863
1006	0.9922461855	0.1502246712
1007	0.9922648754	0.1500994323
1008	0.9922580917	0.1499828556
1009	0.9922678972	0.1498642271
1010	0.9922723982	0.1498087869
1011	0.9922994696	0.149626468
1012	0.9923261178	0.1494593956
1013	0.9923520222	0.1492860944
1014	0.9923711234	0.1491019134
1015	0.9923838478	0.1489464407
1016	0.9924013924	0.1488489091
1017	0.9924181931	0.1487339415
1018	0.9924478243	0.1485437141
1019	0.9924484025	0.1485359928
1020	0.9924676393	0.1484013074
1021	0.9924964014	0.1482155679
1022	0.9925256132	0.1480045613
1023	0.9925546017	0.1478018752
1024	0.9925759977	0.1476240479
1025	0.9925777285	0.1476093925
1026	0.9926062211	0.1474432958
1027	0.9926161987	0.1473405466
1028	0.9926173458	0.1473286172
1029	0.9926377399	0.1472075301
1030	0.9926496012	0.1470876084
1031	0.99266348	0.1469708
1032	0.9926745733	0.1468820874
1033	0.9926752783	0.146875823
1034	0.9926772844	0.1467532286
1035	0.9926953148	0.1466032329
1036	0.9927103093	0.1464684458
1037	0.9927209367	0.1463681161
1038	0.9927331713	0.1462485447
1039	0.992742326	0.1461230862
1040	0.9927468917	0.1460703379
1041	0.9927490791	0.1460610347
1042	0.9927539333	0.145897914
1043	0.99276575	0.14582629
1044	0.9927827099	0.145599998
1045	0.9927855289	0.1455802418
1046	0.9928004537	0.1454660955
1047	0.9928311387	0.1452774424
1048	0.9928258279	0.1451802727
1049	0.9928401201	0.1450565664
1050	0.9928449012	0.1449376036
1051	0.992858615	0.1448468335
1052	0.9928825776	0.1447115798
1053	0.992898405	0.1445488152
1054	0.9928981647	0.1445457957
1055	0.9928990359	0.1445394996
1056	0.9929106411	0.144387923
1057	0.9929240162	0.1442559199
1058	0.9929511188	0.1441463728
1059	0.9929766061	0.1439800152
1060	0.9929871103	0.1438380531
1061	0.9929878549	0.1438299781
1062	0.9930084805	0.1435897732
1063	0.993037786	0.1434254781
1064	0.9930548825	0.1432613377
1065	0.9930777033	0.1430623504
1066	0.9930976597	0.1428805424
1067	0.9931095817	0.1427706232
1068	0.9931225955	0.142667871
1069	0.9931261686	0.1425933212
1070	0.9931579402	0.1423658464
1071	0.9931728433	0.1422537719
1072	0.9931742301	0.1421966696
1073	0.9931941284	0.1420466765
1074	0.9932123316	0.1419064961
1075	0.9932259084	0.1417833432
1076	0.9932460895	0.141646589
1077	0.993269229	0.1414860937
1078	0.9932728346	0.141327738
1079	0.9932747506	0.1413205675
1080	0.9932882071	0.1411571658
1081	0.9932890334	0.1411443641
1082	0.9933139367	0.1409723738
1083	0.9933304131	0.1408820013
1084	0.9933464959	0.1407427948
1085	0.9933584828	0.1405966726
1086	0.9933794757	0.1404387734
1087	0.9933838712	0.1402900063
1088	0.9933861505	0.1402807862
1089	0.9934039498	0.1401568907
1090	0.9934173651	0.1400399457
1091	0.9934273756	0.1399378178
1092	0.9934579437	0.1397852691
1093	0.9934713756	0.1396718801
1094	0.9934910935	0.1395391246
1095	0.9935063213	0.1394103455
1096	0.9935126882	0.1393643685
1097	0.9935254685	0.1392698243
1098	0.9935435263	0.1391471793
1099	0.9935441191	0.139140654
1100	0.9935631865	0.1390134554
1101	0.9935791335	0.1388676409
1102	0.9935820796	0.1388286389
1103	0.9935976487	0.1387270106
1104	0.9936035229	0.1385882428
1105	0.9936255866	0.1385279922
1106	0.9936449034	0.1384052142
1107	0.9936580346	0.1382839584
1108	0.9936725303	0.1381631593
1109	0.9936827761	0.1379817138
1110	0.9936978404	0.1378877961
1111	0.9937056778	0.1377623178
1112	0.9937103376	0.137642315
1113	0.9937227641	0.1375485616
1114	0.9937339072	0.1373854167
1115	0.9937535987	0.1372854589
1116	0.99377085	0.1370630889
1117	0.993776488	0.1369383019
1118	0.9937854733	0.1368078709
1119	0.9938088062	0.1366631665
1120	0.9938093946	0.1366549556
1121	0.9938103052	0.1366426417
1122	0.9938151767	0.1365841996
1123	0.9938170074	0.1365678075
1124	0.9938178454	0.1365552852
1125	0.9938390829	0.1364286372
1126	0.9938722729	0.1361800595
1127	0.9938822991	0.1360672365
1128	0.9938884766	0.1359239701
1129	0.9938895313	0.1359122091
1130	0.9939121482	0.1357847227
1131	0.9939387436	0.1355753659
1132	0.9939428821	0.1354828685
1133	0.9939616837	0.1352628975
1134	0.9939856169	0.1350922379
1135	0.9939981963	0.1349477133
1136	0.9940033338	0.1348498696
1137	0.9940071735	0.1347320493
1138	0.9940213539	0.1346006938
1139	0.9940324403	0.1344817657
1140	0.9940539375	0.134330451
1141	0.9940717287	0.1342192728
1142	0.99407897	0.1341295383
1143	0.9940892364	0.1340125204
1144	0.9941136509	0.1338265625
1145	0.994122238	0.1337102636
1146	0.9941291985	0.1336448245
1147	0.9941397614	0.1335730805
1148	0.9941671546	0.1333966588
1149	0.9941808649	0.1333142925
1150	0.9941893655	0.1332148002
1151	0.9942044164	0.1330933198
1152	0.9942232376	0.1329867353
1153	0.9942524629	0.1327732113
1154	0.9942761923	0.1325514773
1155	0.9942809128	0.1325373566
1156	0.9942841539	0.1324758468
1157	0.9942889061	0.1324251687
1158	0.9943061046	0.1322866238
1159	0.9943214622	0.1321707293
1160	0.9943444148	0.1320037033
1161	0.9943576241	0.1318797598
1162	0.9943587443	0.1318720544
1163	0.9943652709	0.1317828819
1164	0.994377472	0.1316332754
1165	0.9943932696	0.131470413
1166	0.9944082257	0.1313487984
1167	0.9944154321	0.1312046909
1168	0.9944065304	0.1311159549
1169	0.9944137113	0.1310366306
1170	0.9944311231	0.1308726034
1171	0.994444605	0.1307524319
1172	0.9944514775	0.1306468613
1173	0.9944428458	0.1305548042
1174	0.9944771335	0.1304177911
1175	0.9944946794	0.1303156586
1176	0.9945042459	0.130199594
1177	0.994511122	0.1301428364
1178	0.9945164938	0.1300546998
1179	0.9945247742	0.1299563185
1180	0.9945363132	0.1298490384
1181	0.9945413578	0.1297941101
1182	0.9945520385	0.1297003658
1183	0.9945653819	0.1295857922
1184	0.9945756519	0.1294897555
1185	0.994602499	0.1292730769
1186	0.9946128751	0.129181111
1187	0.9946264218	0.1290567409
1188	0.9946437006	0.1289099068
1189	0.9946514461	0.1287826212
1190	0.9946626283	0.1286269256
1191	0.9946770973	0.1285326183
1192	0.9946898084	0.1284253471
1193	0.994703329	0.1282422779
1194	0.9947082878	0.1282161742
1195	0.9947136028	0.1281330502
1196	0.994713385	0.1280662421
1197	0.9947179252	0.1279441823
1198	0.9947209746	0.1277637591
1199	0.9947302134	0.1276323884
1200	0.9947318341	0.1275631251
1201	0.9947403904	0.1274675041
1202	0.9947484974	0.1274061564
1203	0.9947565897	0.1273261432
1204	0.9947701185	0.1271270133
1205	0.9947831682	0.1270405821
1206	0.9947907003	0.1269430025
1207	0.9948029724	0.1267457555
1208	0.9948115858	0.1266173229
1209	0.9948232664	0.1265171002
1210	0.9948239294	0.1263813311
1211	0.9948383926	0.1262732355
1212	0.994848889	0.1261403657
1213	0.9948732179	0.12600107
1214	0.9948883247	0.1259191891
1215	0.994908158	0.1258187533
1216	0.9949176257	0.1257464606
1217	0.9949251567	0.1256144493
1218	0.9949429188	0.1254832023
1219	0.9949532804	0.1253966799
1220	0.9949643004	0.1253228087
1221	0.9949681076	0.1252330342
1222	0.9949792363	0.12514958
1223	0.9949866026	0.125072821
1224	0.9950008141	0.1249475235
1225	0.9950271893	0.1248323044
1226	0.995053854	0.1247499431
1227	0.9950631177	0.1246317724
1228	0.9950813611	0.1244488466
1229	0.9951090162	0.1242772832
1230	0.9951151997	0.1241767542
1231	0.9951244144	0.1240536543
1232	0.9951337432	0.1239649479
1233	0.9951415832	0.1238735912
1234	0.9951458135	0.1237633026
1235	0.9951557647	0.1236521346
1236	0.9951642209	0.1235152569
1237	0.9951886624	0.1233179727
1238	0.9951957335	0.1232118141
1239	0.9951985566	0.1231257991
1240	0.9952079165	0.1230385872
1241	0.995212265	0.1229598183
1242	0.9952168375	0.1228602244
1243	0.9952348335	0.1227962812
1244	0.9952483957	0.1226678647
1245	0.9952647028	0.1225564295
1246	0.9952732119	0.1224752378
1247	0.995282554	0.122377596
1248	0.9952940969	0.1223001324
1249	0.9953091785	0.1221855865
1250	0.9953230803	0.1220877002
1251	0.9953295712	0.1219995648
1252	0.9953408864	0.121895224
1253	0.9953564179	0.1217350509
1254	0.9953676744	0.1216234978
1255	0.9953682858	0.1216133227
1256	0.9953708373	0.1215843442
1257	0.9953767192	0.12141608
1258	0.995381571	0.121358581
1259	0.995385439	0.1213110305
1260	0.9954018785	0.1212103514
1261	0.9954018785	0.1212073348
1262	0.995402089	0.1212029283
1263	0.995410217	0.1210608719
1264	0.9954243075	0.1210167362
1265	0.9954333659	0.1209124454
1266	0.995439087	0.1208277083
1267	0.995449962	0.1207162611
1268	0.9954535295	0.1206714751
1269	0.9954570187	0.1206409096
1270	0.9954686958	0.1205499384
1271	0.9954840817	0.1204424445
1272	0.9954852661	0.1203547969
1273	0.9954918016	0.1202987146
1274	0.9954920705	0.1202937922
1275	0.995501549	0.120190533
1276	0.9955229326	0.120081685
1277	0.9955373067	0.1199581787
1278	0.9955487051	0.1198393853
1279	0.9955621261	0.1197132589
1280	0.9955685892	0.1196436136
1281	0.9955691639	0.1196396766
1282	0.9955811493	0.1195114648
1283	0.9955922348	0.1193684098
1284	0.9956034805	0.1192542311
1285	0.995610066	0.1191984353
1286	0.9956232177	0.11905213
1287	0.9956384751	0.1188861926
1288	0.9956499954	0.1188090246
1289	0.9956638074	0.1186902149
1290	0.9956707468	0.1186158376
1291	0.9956819747	0.1185489022
1292	0.9956865901	0.1184684711
1293	0.9956885614	0.1184200965
1294	0.995693131	0.1183781486
1295	0.9957016903	0.1182878816
1296	0.9957089641	0.1182437831
1297	0.9957233722	0.1181149582
1298	0.9957250076	0.118101705
1299	0.9957332483	0.1180009386
1300	0.9957418351	0.1178730302
1301	0.9957579503	0.1177990999
1302	0.9957656196	0.1177005914
1303	0.9957710276	0.1176114078
1304	0.9957780873	0.1175414863
1305	0.9957807021	0.1174043657
1306	0.9957939072	0.1173075194
1307	0.9957986274	0.1172439529
1308	0.9958089962	0.1171207033
1309	0.9958213474	0.1170447688
1310	0.9958266495	0.1169099584
1311	0.995835525	0.1167916787
1312	0.9958429497	0.1167227672
1313	0.9958478622	0.1166836886
1314	0.9958463517	0.1165972984
1315	0.9958579851	0.116529298
1316	0.9958658454	0.116463078
1317	0.9958749561	0.1163504205
1318	0.9958793451	0.1162614735
1319	0.9958760045	0.1162050878
1320	0.9958939618	0.1160637367
1321	0.995900393	0.1159647852
1322	0.9959126984	0.1158150923
1323	0.99592625	0.1157433857
1324	0.9959406208	0.1156394457
1325	0.995948873	0.1155599284
1326	0.9959536823	0.1155157543
1327	0.9959609003	0.1154662918
1328	0.9959680927	0.1153663727
1329	0.995984299	0.1151953879
1330	0.9959865496	0.1151821644
1331	0.9959967727	0.1151099836
1332	0.9960069355	0.114985004
1333	0.9960123973	0.1149065683
1334	0.9960187018	0.1148207897
1335	0.9960288712	0.1147301336
1336	0.9960299823	0.1146256211
1337	0.9960338118	0.1145008536
1338	0.9960431309	0.1143709499
1339	0.9960482963	0.114291228
1340	0.9960587011	0.1142261445
1341	0.996062656	0.1141525784
1342	0.9960751758	0.1140286985
1343	0.9960754545	0.1140233692
1344	0.9960868396	0.113934957
1345	0.9960864157	0.1139286044
1346	0.9960795207	0.1138539978
1347	0.9960848905	0.1137921812
1348	0.9961063453	0.1136902077
1349	0.9961183921	0.1135662765
1350	0.9961262453	0.1134878963
1351	0.9961320635	0.1134124592
1352	0.9961362331	0.1133136893
1353	0.9961398691	0.113248654
1354	0.9961530039	0.1131422246
1355	0.9961575777	0.113069903
1356	0.9961713315	0.112987772
1357	0.9961780136	0.1129148783
1358	0.9961896887	0.1128329431
1359	0.996194622	0.1128061104
1360	0.9961982887	0.1127265679
1361	0.9962058765	0.1126506647
1362	0.9962131228	0.1125766992
1363	0.9962216486	0.1124620248
1364	0.9962281465	0.1124205038
1365	0.9962373041	0.1123476935
1366	0.9962434118	0.1122492577
1367	0.9962507033	0.1121668773
1368	0.9962615784	0.1120857598
1369	0.9962648373	0.1120562787
1370	0.9962752977	0.1119729783
1371	0.9962823012	0.111890153
1372	0.9962863532	0.1118205217
1373	0.996296613	0.1117429714
1374	0.9963035976	0.1116705443
1375	0.996311843	0.1115989167
1376	0.9963148241	0.1115199035
1377	0.996318834	0.1114240503
1378	0.9963310193	0.1113085388
1379	0.9963405976	0.1111907668
1380	0.9963484619	0.1111197407
1381	0.9963513053	0.1110602806
1382	0.9963557843	0.1109784714
1383	0.9963583059	0.1109200266
1384	0.9963619732	0.1107793895
1385	0.9963666433	0.1106850622
1386	0.9963578029	0.1106157735
1387	0.9963624585	0.1105410655
1388	0.9963646995	0.1104648195
1389	0.996373571	0.110374704
1390	0.9963832711	0.1102983306
1391	0.9963923247	0.1101716137
1392	0.9963976596	0.1100989632
1393	0.9964115747	0.1100072759
1394	0.9964171644	0.1099321466
1395	0.9964218774	0.1098534793
1396	0.9964255549	0.1097776502
1397	0.996431992	0.1097524828
1398	0.9964413344	0.1096412371
1399	0.9964502419	0.1095710173
1400	0.9964641885	0.1094742443
1401	0.9964726716	0.1093870037
1402	0.9964874784	0.1092978414
1403	0.9964904056	0.1092390268
1404	0.9964971022	0.1091754096
1405	0.9965054533	0.1090624525
1406	0.9965126259	0.1089657084
1407	0.9965143343	0.1088723787
1408	0.9965193139	0.1087789883
1409	0.9965288426	0.1086490802
1410	0.9965340799	0.1085623343
1411	0.9965396408	0.1085040668
1412	0.9965448271	0.1084316306
1413	0.9965557092	0.1083698621
1414	0.9965641825	0.108299726
1415	0.9965666961	0.1082270456
1416	0.9965722326	0.1081473059
1417	0.99657655	0.1080532123
1418	0.9965874935	0.1079437918
1419	0.9965980617	0.1078199899
1420	0.9965991149	0.1077280315
1421	0.996592173	0.1076570704
1422	0.9966021781	0.1076223591
1423	0.9966022905	0.1076210981
1424	0.9966042835	0.1075500754
1425	0.9966130689	0.1074416301
1426	0.9966214419	0.1073385933
1427	0.9966295798	0.1072377484
1428	0.9966289217	0.1071257095
1429	0.9966364457	0.1070326231
1430	0.9966419353	0.1069681358
1431	0.9966540766	0.1069156378
1432	0.9966571318	0.1068596089
1433	0.9966617013	0.1067984073
1434	0.9966631151	0.1067455503
1435	0.9966688204	0.1066735143
1436	0.9966700337	0.1066491863
1437	0.9966635252	0.1065834892
1438	0.9966795842	0.1064602551
1439	0.9966852753	0.1063980272
1440	0.9966872955	0.1063455946
1441	0.9966896295	0.106278977
1442	0.9966968469	0.106187431
1443	0.9966994963	0.1061179696
1444	0.9967025345	0.1060777902
1445	0.9967095194	0.10596892
1446	0.9967181923	0.1058591385
1447	0.9967254166	0.1057812007
1448	0.9967330638	0.1056756189
1449	0.9967339064	0.1055988507
1450	0.9967401287	0.1054962501
1451	0.9967465552	0.1053902742
1452	0.9967541165	0.105295752
1453	0.9967628772	0.1052262218
1454	0.9967699226	0.1051520298
1455	0.9967815847	0.1050408749
1456	0.996787494	0.1049708947
1457	0.9967945503	0.1048569234
1458	0.9968103776	0.104773818
1459	0.9968142626	0.1046506178
1460	0.9968174631	0.1045915492
1461	0.9968233056	0.1045633232
1462	0.9968347566	0.1044467701
1463	0.9968417562	0.1043544922
1464	0.9968587454	0.1042415223
1465	0.9968592067	0.1041910449
1466	0.9968596536	0.1040744217
1467	0.9968670693	0.1039626112
1468	0.9968847879	0.1038429716
1469	0.9968887523	0.1037703497
1470	0.9969025353	0.1036573497
1471	0.996908854	0.1035965016
1472	0.9969146717	0.1035192505
1473	0.9969146245	0.1034558734
1474	0.9969166138	0.10341705
1475	0.9969423427	0.1032726258
1476	0.9969455656	0.1032120299
1477	0.9969592451	0.1031322193
1478	0.996961116	0.1030727286
1479	0.9969698734	0.1029603239
1480	0.9969690928	0.1028909035
1481	0.9969736446	0.1028541916
1482	0.9969839164	0.1027801672
1483	0.9969867429	0.1026883555
1484	0.9969882116	0.1026268322
1485	0.9969993375	0.1025697052
1486	0.9970040965	0.1025013006
1487	0.9970052287	0.1024357818
1488	0.9970060407	0.1024112155
1489	0.9970084327	0.1023155884
1490	0.9970142157	0.1022683994
1491	0.9970220075	0.10219624
1492	0.9970271283	0.1021285095
1493	0.9970314545	0.1020922795
1494	0.9970437352	0.101986602
1495	0.9970489967	0.1019405922
1496	0.9970483944	0.1018589141
1497	0.9970518675	0.1018055704
1498	0.9970572442	0.1017748135
1499	0.9970604461	0.1017377334
1500	0.9970650516	0.1016383168
1501	0.997070568	0.1015798471
1502	0.9970752924	0.1014931219
1503	0.9970817042	0.1013679012
1504	0.9970841985	0.1012834978
1505	0.9970922668	0.1012143899
1506	0.9970987269	0.101102062
1507	0.9971009516	0.1010663861
1508	0.9971103546	0.1010007763
1509	0.9971212537	0.1009434068
1510	0.9971221851	0.1008916679
1511	0.9971321257	0.1008091309
1512	0.997142291	0.1007543378
1513	0.9971434114	0.1007310898
1514	0.9971467546	0.1006379271
1515	0.9971539801	0.1005747707
1516	0.9971615824	0.1004855404
1517	0.997169295	0.1004320147
1518	0.9971706425	0.1003568201
1519	0.9971729442	0.1003270512
1520	0.997178946	0.1002360265
1521	0.9971849506	0.1001653625
1522	0.9971910587	0.1001183987
1523	0.9972019649	0.1000491294
1524	0.9972068013	0.09996050955
1525	0.9972137469	0.09989583411
1526	0.9972181689	0.09978881083
1527	0.9972304696	0.09967998625
1528	0.9972366237	0.09960822184
1529	0.9972439162	0.0995098858
1530	0.9972466833	0.09945946568
1531	0.9972503209	0.09937383576
1532	0.9972611554	0.09928075534
1533	0.9972677452	0.09921877596
1534	0.9972749243	0.09913905267
1535	0.9972823859	0.09907038107
1536	0.9972854208	0.09901653488
1537	0.9972920804	0.09891848353
1538	0.997300094	0.09881422344
1539	0.9973038857	0.09874384578
1540	0.9973071945	0.09872504584
1541	0.9973111434	0.0986802749
1542	0.997314847	0.09859696403
1543	0.9973161664	0.09854837038
1544	0.9973224455	0.09841539246
1545	0.9973287457	0.09832082404
1546	0.9973309497	0.09825667735
1547	0.9973335511	0.09820090766
1548	0.9973362241	0.09815641109
1549	0.9973401719	0.09809615676
1550	0.9973437725	0.09802317877
1551	0.9973513677	0.09789898816
1552	0.9973552111	0.09782751903
1553	0.9973629685	0.09776708129
1554	0.9973640892	0.09771268825
1555	0.9973687791	0.09762686406
1556	0.9973734311	0.09756743183
1557	0.9973755018	0.09753796894
1558	0.997377808	0.097496729
1559	0.9973671855	0.09744294781
1560	0.9973693977	0.09738044205
1561	0.9973737247	0.097329991
1562	0.9973754943	0.09727555752
1563	0.9973811983	0.09719049804
1564	0.9973854569	0.09714690366
1565	0.9973894377	0.09708873135
1566	0.9973901293	0.09705427138
1567	0.9973945105	0.09696866719
1568	0.997398035	0.09689707021
1569	0.9974025465	0.09680798868
1570	0.9974055421	0.09674919184
1571	0.9974118754	0.09668605555
1572	0.9974213503	0.09659440226
1573	0.997425228	0.09653199213
1574	0.997425317	0.09650788555
1575	0.9974311795	0.09648047672
1576	0.9974332582	0.09643833786
1577	0.997433973	0.09639511626
1578	0.9974356502	0.096334446
1579	0.9974375426	0.09627003628
1580	0.9974432944	0.09616056072
1581	0.9974439892	0.09610719082
1582	0.9974481917	0.09602363593
1583	0.9974543289	0.09599730736
1584	0.9974626892	0.0958794299
1585	0.9974638787	0.09581600377
1586	0.9974687973	0.09577411922
1587	0.9974738949	0.09570758224
1588	0.9974776305	0.09561591471
1589	0.9974776803	0.09555258697
1590	0.9974798304	0.09551815571
1591	0.9974865904	0.09545851985
1592	0.9974908013	0.09533711861
1593	0.9974909125	0.09524363465
1594	0.9974933154	0.09519336109
1595	0.9974945558	0.09512686114
1596	0.9974937988	0.09505438497
1597	0.9975002205	0.09496211407
1598	0.9974989365	0.09489384891
1599	0.9975022531	0.09481282609
1600	0.9975030351	0.09473437118
1601	0.9975028129	0.09466148497
1602	0.9975038208	0.09463962888
1603	0.9975023597	0.09457032145
1604	0.9975085425	0.0945081429
1605	0.9975178766	0.09445510756
1606	0.9975183603	0.09439160024
1607	0.9975201069	0.09429367828
1608	0.9975228149	0.09425985888
1609	0.9975240796	0.09422970694
1610	0.9975266395	0.09418227847
1611	0.9975279452	0.09412924682
1612	0.9975273144	0.09411634932
1613	0.9975287157	0.09410794739
1614	0.9975306599	0.0940476006
1615	0.9975327473	0.09396544932
1616	0.9975336148	0.09395753351
1617	0.9975493995	0.09386875851
1618	0.9975541508	0.09378239663
1619	0.9975544476	0.09368568461
1620	0.9975522965	0.09362704517
1621	0.9975553574	0.09359119931
1622	0.997561701	0.09353271486
1623	0.9975623315	0.09350606163
1624	0.9975659758	0.09341034857
1625	0.9975693102	0.09331122961
1626	0.9975786097	0.09319743213
1627	0.9975859619	0.09306127592
1628	0.9975895384	0.0929683823
1629	0.9975903928	0.09291819841
1630	0.9975972867	0.09283499314
1631	0.9976014576	0.09278917281
1632	0.9976076006	0.09268165605
1633	0.9976087329	0.09263225155
1634	0.9976102623	0.09259421231
1635	0.9976123901	0.09257129133
1636	0.9976184351	0.09251558575
1637	0.9976215663	0.09245466607
1638	0.9976287945	0.09240548274
1639	0.9976298279	0.09234424945
1640	0.9976359383	0.09229805327
1641	0.9976388326	0.092253809
1642	0.9976412249	0.09216320335
1643	0.9976468379	0.09214486174
1644	0.9976497275	0.09206092006
1645	0.9976488165	0.092002565
1646	0.9976503476	0.09196187029
1647	0.9976582906	0.0919089969
1648	0.9976615407	0.09185717741
1649	0.9976653533	0.09179588639
1650	0.9976685113	0.09174708165
1651	0.997670973	0.09165582926
1652	0.9976734104	0.09161386752
1653	0.9976790673	0.09155153626
1654	0.9976843925	0.09147167361
1655	0.9976904632	0.09139427841
1656	0.9976946207	0.09135468379
1657	0.9976959329	0.09130657653
1658	0.9976989188	0.09125866353
1659	0.9977125417	0.09111891184
1660	0.9977164614	0.09106325227
1661	0.9977212061	0.09098621916
1662	0.9977284764	0.09091681543
1663	0.9977310274	0.0908950075
1664	0.9977330717	0.09083491596
1665	0.9977337151	0.09077624437
1666	0.9977337194	0.09073289699
1667	0.9977348473	0.09070923772
1668	0.997741397	0.09062800672
1669	0.9977437023	0.09058036956
1670	0.9977513362	0.09047555611
1671	0.9977513639	0.09041193189
1672	0.9977437845	0.0903652951
1673	0.9977491445	0.09031282054
1674	0.9977517672	0.0902607988
1675	0.9977633223	0.09014902261
1676	0.9977652544	0.09008285487
1677	0.9977663712	0.0900383513
1678	0.9977706169	0.0899707673
1679	0.9977778178	0.08990387422
1680	0.9977851784	0.08983473687
1681	0.9977889669	0.08976446742
1682	0.9977923689	0.0896936196
1683	0.9977964237	0.08966315769
1684	0.9977864317	0.08961936609
1685	0.9977866516	0.08961236917
1686	0.9977899799	0.08955934942
1687	0.9977976749	0.08951685127
1688	0.9978008345	0.08948519697
1689	0.9978092338	0.08942311701
1690	0.9978138349	0.0893382566
1691	0.9978196387	0.08927747745
1692	0.9978368048	0.08917984504
1693	0.997839114	0.08914956637
1694	0.9978463757	0.08908425932
1695	0.9978546644	0.08904281296
1696	0.9978546644	0.08904153012
1697	0.9978566294	0.08897142211
1698	0.9978577683	0.08890549627
1699	0.997862576	0.08883673226
1700	0.997866376	0.08880100215
1701	0.9978734973	0.08874238137
1702	0.9978797059	0.08866787443
1703	0.9978870101	0.08861229599
1704	0.9978915636	0.08852516247
1705	0.9978951699	0.0884414105
1706	0.9978970713	0.08838699315
1707	0.9979012896	0.08830534853
1708	0.997913907	0.08821785898
1709	0.9979166708	0.0881619007
1710	0.9979205284	0.08811873412
1711	0.9979209022	0.08806787519
1712	0.9979296834	0.08797534176
1713	0.997933868	0.08788671929
1714	0.9979344643	0.08785169515
1715	0.9979436746	0.08777046512
1716	0.9979477559	0.08772479719
1717	0.9979529325	0.08766418251
1718	0.9979540005	0.08764536456
1719	0.9979627776	0.08759155737
1720	0.9979695005	0.08752634316
1721	0.9979727052	0.08746938207
